Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Number of times visted,Total value of all promotions,Total Promotion Profit
17535,14,0,0,1,0,14
17536,6,21,3,4,14,12
17537,20,17,1,2,0,37
17538,17,0,0,1,0,17
17539,16,116,13,14,48,84
17540,2,54,5,6,14,41
17541,19,62,12,13,26,55
17542,8,10,1,2,1,17
17543,8,77,12,13,31,53
17544,8,123,14,15,0,131
17545,12,25,4,5,12,26
17546,12,0,0,1,0,12
17547,11,61,4,5,12,60
17548,1,32,5,6,23,10
17549,2,123,12,13,35,90
17550,15,0,0,1,0,15
17552,2,0,0,1,0,2
17553,1,52,7,8,34,20
17554,9,7,1,2,0,16
17555,13,32,3,4,18,27
17556,1,20,3,4,0,21
17557,15,121,9,10,0,137
17558,10,8,2,3,4,13
17559,14,23,4,5,9,29
17560,9,27,3,4,0,37
17561,6,0,0,1,2,5
17562,28,0,0,1,0,28
17563,26,33,6,7,0,59
17564,7,25,5,6,0,31
17565,8,27,8,9,9,27
17566,8,82,7,8,12,77
17567,6,27,3,4,0,33
17568,15,95,10,11,34,76
17569,24,0,0,1,1,23
17570,13,86,12,13,10,90
17571,12,90,6,7,15,87
17572,18,0,0,1,3,15
17573,6,16,7,8,7,15
17574,13,0,0,1,5,8
17576,11,18,1,2,0,29
17577,6,38,3,4,11,34
17578,8,44,4,5,8,43
17579,4,0,0,1,1,3
17580,2,29,4,5,3,29
17581,1,0,0,1,1,1
17582,3,87,10,11,13,77
17583,13,81,7,8,0,94
17584,26,17,1,2,0,43
17585,30,49,6,7,0,78
17586,9,151,13,14,11,149
17587,11,68,5,6,0,78
17588,10,14,5,6,3,21
17589,17,0,0,1,4,13
17590,6,0,0,1,0,6
17591,18,11,2,3,1,29
17592,10,57,5,6,35,32
17593,5,87,10,11,31,61
17594,3,45,6,7,17,31
17595,6,8,1,2,6,9
17596,19,213,19,20,20,213
17597,5,43,4,5,0,47
17598,2,102,12,13,0,103
17599,16,249,12,13,0,265
17600,9,18,2,3,6,21
17602,14,155,13,14,30,139
17603,16,105,16,17,0,121
17604,15,136,10,11,44,107
17605,9,176,12,13,28,158
17606,12,25,3,4,4,33
17607,8,47,4,5,0,55
17608,6,38,5,6,6,37
17609,7,71,11,12,30,48
17610,13,18,2,3,1,30
17611,6,47,4,5,0,53
17612,4,8,1,2,5,7
17613,4,42,3,4,0,46
17614,9,100,9,10,5,104
17615,29,64,13,14,0,93
17616,22,57,6,7,10,69
17617,29,9,4,5,11,28
17618,12,25,3,4,14,22
17619,32,28,8,9,0,61
17620,6,17,2,3,1,22
17621,3,63,6,7,13,53
17622,5,34,4,5,0,39
17623,4,65,9,10,0,70
17624,5,38,4,5,3,41
17625,7,13,1,2,5,15
17626,5,37,5,6,10,31
17627,3,0,0,1,0,3
17628,13,17,1,2,0,29
17629,21,34,4,5,20,36
17630,12,50,6,7,0,62
17631,2,30,3,4,8,24
17632,27,28,6,7,0,55
17633,10,0,0,1,0,9
17634,10,148,14,15,20,138
17635,13,79,8,9,0,92
17636,13,19,3,4,10,22
17637,11,27,4,5,9,29
17638,3,65,4,5,11,56
17639,6,0,0,1,2,4
17640,9,34,3,4,13,29
17641,24,42,4,5,0,66
17642,12,0,0,1,0,12
17643,9,0,0,1,0,9
17644,23,97,10,11,18,102
17645,15,26,2,3,13,28
17646,3,0,0,1,1,2
17647,7,54,6,7,15,46
17648,2,14,1,2,4,12
17649,16,66,4,5,0,82
17650,13,48,4,5,11,50
17651,7,52,12,13,0,59
17652,13,36,6,7,14,35
17653,9,21,4,5,10,19
17654,13,29,4,5,2,39
17655,9,52,4,5,0,62
17656,16,47,9,10,0,63
17657,8,15,2,3,10,13
17658,5,0,0,1,0,5
17659,5,59,6,7,22,42
17660,7,0,0,1,1,6
17661,32,25,7,8,3,53
17663,15,25,7,8,11,29
17664,11,4,2,3,0,15
17665,1,5,4,5,0,6
17666,22,0,0,1,2,20
17667,15,51,4,5,0,66
17668,8,0,0,1,0,8
17669,15,36,4,5,0,51
17670,35,144,9,10,0,179
17671,17,55,8,9,0,72
17672,6,32,6,7,15,22
17673,2,56,4,5,19,38
17674,6,12,5,6,0,18
17675,21,6,1,2,2,25
17676,12,53,10,11,0,65
17677,8,42,4,5,11,39
17678,9,16,1,2,9,15
17679,5,18,2,3,7,16
17680,29,90,10,11,32,87
17681,6,46,6,7,8,43
17682,16,75,9,10,4,86
17683,13,28,3,4,15,25
17684,26,156,12,13,0,182
17685,15,29,10,11,1,43
17687,19,286,22,23,11,294
17688,5,0,0,1,1,4
17689,17,30,4,5,0,47
17690,12,33,4,5,8,37
17691,25,40,3,4,4,61
17692,15,0,0,1,7,8
17693,16,43,6,7,5,54
17694,3,53,6,7,24,32
17695,12,22,4,5,17,17
17696,19,104,9,10,7,115
17697,14,0,0,1,2,12
17698,8,37,5,6,1,43
17699,2,24,2,3,2,24
17700,28,64,6,7,15,77
17701,8,49,10,11,19,38
17702,18,73,7,8,0,91
17703,17,0,0,1,0,17
17704,6,42,4,5,5,43
17705,13,143,12,13,0,155
17706,10,32,3,4,0,41
17707,6,0,0,1,0,6
17708,7,0,0,1,0,7
17709,2,0,0,1,0,2
17710,8,34,5,6,6,36
17711,1,0,0,1,0,1
17713,7,15,5,6,2,20
17714,6,39,6,7,6,38
17715,10,207,14,15,35,182
17716,3,0,0,1,0,3
17717,13,198,14,15,56,154
17718,12,150,13,14,0,161
17719,2,181,20,21,53,130
17720,8,8,2,3,0,16
17721,24,77,6,7,11,90
17722,4,38,7,8,11,32
17723,7,3,1,2,7,3
17724,5,18,4,5,3,20
17725,29,155,12,13,0,184
17726,3,62,6,7,14,52
17727,18,0,0,1,0,18
17728,16,25,2,3,0,40
17729,9,124,9,10,0,133
17730,6,47,8,9,52,1
17731,25,43,3,4,11,58
17732,2,107,10,11,0,110
17733,16,9,3,4,0,24
17734,11,17,2,3,1,27
17735,11,89,10,11,9,91
17736,4,32,7,8,1,35
17737,19,103,7,8,0,122
17738,24,113,6,7,0,137
17739,7,0,0,1,3,5
17740,6,0,0,1,0,6
17741,23,0,0,1,5,17
17742,2,0,0,1,0,2
17743,6,23,11,12,0,30
17744,18,223,12,13,47,194
17745,9,25,4,5,3,31
17746,22,159,10,11,40,141
17747,16,101,12,13,20,97
17748,8,6,1,2,4,9
17749,11,24,2,3,13,22
17750,2,0,0,1,0,2
17751,14,81,12,13,37,58
17752,2,0,0,1,1,0
17753,8,20,4,5,2,27
17754,6,0,0,1,0,6
17755,2,12,4,5,4,10
17756,11,17,1,2,0,28
17757,3,17,1,2,15,5
17758,15,83,4,5,20,78
17759,12,0,0,1,1,11
17760,8,73,4,5,26,55
17761,9,20,2,3,0,30
17762,6,79,7,8,0,85
17763,20,0,0,1,0,20
17764,15,99,12,13,3,111
17765,16,32,6,7,26,21
17766,2,0,0,1,1,2
17767,6,113,8,9,24,95
17768,4,77,7,8,0,80
17769,14,13,1,2,4,22
17770,14,0,0,1,1,14
17771,9,69,13,14,7,71
17772,15,17,4,5,0,31
17774,7,0,0,1,3,5
17775,14,44,9,10,0,57
17776,14,14,1,2,4,24
17777,19,94,16,17,4,108
17778,12,119,6,7,0,131
17779,23,83,9,10,24,81
17780,8,85,6,7,0,93
17781,14,87,16,17,7,94
17782,4,55,6,7,10,49
17783,6,172,16,17,17,161
17784,12,42,5,6,0,54
17785,2,58,7,8,0,60
17786,13,38,7,8,0,51
17787,11,87,19,20,15,84
17788,24,12,1,2,0,36
17789,19,24,1,2,7,35
17790,12,45,6,7,0,58
17791,7,106,10,11,0,113
17792,14,0,0,1,0,14
17793,19,0,0,1,1,19
17794,11,0,0,1,2,9
17795,17,117,10,11,31,103
17796,10,14,2,3,0,24
17798,23,27,4,5,0,50
17799,22,12,1,2,0,34
17800,34,47,5,6,1,80
17801,9,30,3,4,2,36
17802,2,30,4,5,0,32
17803,23,89,9,10,23,88
17804,13,21,2,3,12,21
17805,2,13,1,2,0,15
17806,2,0,0,1,0,2
17807,7,18,3,4,4,20
17808,4,0,0,1,0,4
17809,3,19,6,7,13,9
17810,13,32,4,5,11,34
17811,2,36,3,4,0,38
17812,16,36,9,10,10,42
17813,3,21,4,5,0,23
17814,2,104,12,13,0,106
17815,14,70,9,10,23,61
17816,12,73,6,7,11,74
17817,18,0,0,1,0,18
17818,6,0,0,1,0,6
17819,5,156,12,13,20,140
17820,7,160,10,11,7,160
17821,5,103,12,13,14,94
17822,7,51,6,7,25,33
17824,7,24,8,9,19,12
17825,6,24,5,6,41,-11
17826,2,144,19,20,31,115
17827,7,86,7,8,31,62
17828,5,33,5,6,30,8
17829,17,151,14,15,18,149
17830,26,160,7,8,0,186
17831,6,23,4,5,5,23
17832,10,36,3,4,5,41
17833,2,63,6,7,10,55
17834,4,25,6,7,0,29
17835,18,26,2,3,0,45
17836,2,44,6,7,13,33
17837,9,116,14,15,0,125
17838,7,88,7,8,0,95
17839,11,170,13,14,0,181
17840,13,47,7,8,20,39
17841,9,44,5,6,11,42
17842,13,0,0,1,0,13
17843,2,106,6,7,22,86
17844,2,95,8,9,5,93
17845,21,41,6,7,6,56
17846,19,68,10,11,8,78
17847,12,0,0,1,10,2
17848,6,54,8,9,62,-2
17849,5,132,12,13,2,134
17850,11,49,10,11,10,50
17851,28,11,1,2,8,31
17852,8,152,13,14,36,123
17853,16,41,6,7,2,54
17854,12,48,6,7,28,32
17855,6,0,0,1,3,3
17856,6,61,4,5,9,58
17857,7,38,6,7,1,43
17858,6,157,7,8,7,156
17859,11,42,7,8,0,53
17860,2,28,4,5,3,27
17861,2,18,3,4,0,21
17862,7,105,10,11,0,112
17863,20,96,17,18,8,108
17864,4,35,4,5,0,38
17865,15,93,7,8,0,109
17866,16,55,5,6,15,56
17867,7,40,14,15,17,30
17868,13,70,8,9,0,84
17869,11,120,9,10,4,127
17870,6,0,0,1,2,5
17871,5,3,1,2,0,7
17872,6,55,10,11,10,51
17873,10,312,19,20,30,292
17874,12,17,4,5,2,27
17875,1,35,7,8,17,19
17876,10,27,7,8,8,29
17877,5,36,3,4,0,41
17878,6,71,7,8,27,49
17879,15,51,7,8,0,66
17880,14,0,0,1,2,12
17881,11,129,12,13,38,101
17882,18,53,4,5,0,70
17883,2,25,5,6,4,23
17885,14,139,13,14,2,151
17886,12,10,1,2,3,18
17887,13,101,14,15,22,92
17888,5,39,2,3,12,31
17889,8,82,10,11,0,89
17890,19,30,3,4,8,41
17891,18,96,13,14,13,101
17892,16,111,10,11,0,127
17893,6,12,1,2,6,12
17894,11,94,6,7,0,105
17895,12,23,2,3,25,10
17896,5,246,16,17,0,252
17897,4,14,1,2,5,13
17898,9,57,5,6,18,48
17899,9,48,5,6,41,15
17900,2,7,1,2,3,7
17901,13,17,1,2,3,27
17902,14,23,1,2,10,28
17903,2,18,2,3,0,20
17904,5,25,4,5,0,30
17905,6,12,1,2,0,17
17906,18,96,7,8,0,114
17907,11,93,8,9,14,90
17909,10,22,3,4,5,27
17910,26,11,2,3,4,33
17911,5,146,12,13,0,151
17912,7,63,7,8,5,65
17913,2,8,2,3,3,7
17914,9,68,7,8,31,46
17915,8,20,2,3,5,23
17916,6,45,5,6,11,40
17917,7,0,0,1,0,7
17918,8,56,10,11,0,63
17919,25,30,3,4,0,55
17920,5,131,12,13,30,105
17921,5,18,2,3,1,22
17922,1,0,0,1,0,1
17923,4,0,0,1,1,2
17924,11,44,6,7,0,54
17925,2,57,10,11,1,57
17926,8,0,0,1,5,3
17927,7,0,0,1,0,7
17928,29,50,4,5,0,79
17929,37,9,2,3,12,34
17930,7,12,4,5,3,16
17931,2,0,0,1,1,1
17932,13,0,0,1,0,13
17933,5,88,14,15,13,81
17935,2,45,6,7,5,42
17936,13,0,0,1,3,10
17937,8,53,4,5,6,55
17938,3,15,4,5,0,18
17939,9,29,6,7,0,38
17940,26,68,6,7,6,88
17941,10,127,20,21,6,131
17942,3,0,0,1,1,2
17943,2,26,3,4,2,25
17944,14,48,6,7,20,42
17945,16,17,1,2,0,33
17946,4,8,5,6,3,8
17947,9,13,1,2,0,22
17948,12,0,0,1,1,11
17949,16,130,7,8,43,104
17950,2,0,0,1,1,1
17951,19,3,1,2,4,18
17952,5,61,7,8,19,47
17953,16,0,0,1,4,12
17954,6,11,1,2,13,5
17955,12,75,8,9,32,55
17956,15,56,6,7,0,71
17957,2,30,7,8,0,32
17958,11,0,0,1,0,11
17959,20,28,2,3,3,45
17960,9,0,0,1,1,8
17961,5,50,12,13,0,55
17962,7,34,5,6,0,41
17963,6,65,9,10,0,71
17964,18,19,1,2,0,38
17965,13,42,4,5,0,55
17966,20,7,1,2,5,22
17967,9,89,8,9,100,-2
17968,14,0,0,1,6,8
17969,12,53,3,4,0,65
17970,10,75,8,9,16,69
17971,5,96,9,10,0,101
17972,11,34,4,5,0,45
17973,12,0,0,1,0,12
17974,11,0,0,1,1,10
17975,14,0,0,1,0,14
17976,22,40,4,5,0,62
17977,7,51,6,7,0,58
17978,1,12,2,3,4,10
17979,1,21,4,5,0,22
17980,14,18,5,6,4,29
17981,14,63,6,7,3,74
17982,22,3,2,3,11,14
17983,4,26,6,7,0,30
17984,4,42,9,10,0,46
17985,6,0,0,1,1,5
17986,18,131,16,17,19,130
17987,1,33,4,5,0,35
17988,7,46,8,9,21,32
17989,7,28,6,7,3,32
17990,7,86,7,8,7,86
17991,15,14,8,9,5,24
17992,10,27,4,5,16,21
17993,6,30,6,7,0,35
17994,10,15,5,6,15,10
17996,5,46,3,4,0,51
17997,29,78,5,6,18,89
17998,17,42,3,4,29,30
17999,9,10,1,2,7,12
18000,15,15,3,4,0,30
18001,24,110,6,7,19,115
18002,13,51,3,4,13,52
18003,11,41,4,5,1,51
18004,13,0,0,1,4,9
18005,8,35,4,5,13,30
18006,13,56,6,7,0,69
18007,24,45,4,5,5,64
18008,20,51,6,7,14,57
18009,16,16,2,3,0,32
18010,2,4,1,2,0,5
18011,4,7,1,2,4,7
18012,4,105,10,11,14,95
18013,7,62,6,7,10,60
18014,5,25,5,6,6,25
18015,6,0,0,1,1,6
18016,17,15,3,4,0,32
18017,8,17,1,2,0,25
18018,15,79,6,7,21,73
18020,3,0,0,1,2,1
18021,17,0,0,1,2,15
18022,2,58,9,10,1,59
18023,11,41,5,6,9,43
18024,13,34,4,5,14,33
18025,20,69,4,5,5,84
18026,14,0,0,1,2,11
18027,15,33,3,4,0,48
18028,2,51,7,8,0,54
18029,4,32,5,6,0,37
18030,13,135,17,18,0,148
18031,3,60,4,5,7,56
18032,16,47,4,5,25,38
18033,11,40,3,4,6,46
18034,4,31,3,4,8,27
18035,22,0,0,1,0,22
18036,7,16,3,4,6,18
18037,8,140,11,12,28,120
18038,10,166,12,13,9,167
18039,16,30,4,5,25,21
18040,14,53,9,10,0,66
18041,3,0,0,1,0,2
18042,16,51,5,6,37,30
18043,10,10,3,4,0,20
18044,14,149,13,14,17,146
18046,7,29,3,4,11,26
18047,22,31,3,4,15,38
18048,7,44,3,4,0,51
18049,5,85,10,11,2,88
18050,2,14,2,3,0,16
18051,29,17,2,3,10,36
18052,3,37,4,5,12,28
18053,17,67,4,5,0,84
18054,13,51,7,8,12,52
18055,2,106,10,11,2,106
18056,22,188,14,15,24,186
18057,10,22,3,4,9,23
18058,13,0,0,1,6,8
18059,7,0,0,1,0,7
18060,5,30,4,5,10,25
18061,15,108,12,13,0,123
18062,2,23,2,3,0,25
18063,28,30,3,4,0,58
18064,5,66,8,9,6,64
18065,4,32,6,7,5,31
18066,14,0,0,1,2,12
18067,26,22,3,4,0,48
18068,10,0,0,1,4,6
18069,6,28,4,5,0,34
18070,14,0,0,1,1,13
18071,17,0,0,1,0,17
18072,10,0,0,1,8,2
18073,5,0,0,1,0,5
18074,15,0,0,1,1,13
18075,5,139,10,11,3,141
18076,2,19,4,5,3,18
18077,15,52,7,8,4,63
18078,17,54,6,7,0,72
18079,3,0,0,1,0,3
18080,9,69,6,7,0,79
18081,7,0,0,1,0,6
18082,24,241,14,15,90,175
18083,17,14,2,3,1,30
18084,20,15,2,3,0,35
18085,14,39,6,7,5,49
18086,20,0,0,1,2,17
18087,7,10,2,3,0,17
18088,12,28,5,6,10,30
18089,2,41,7,8,11,32
18090,14,155,14,15,65,104
18091,5,20,5,6,6,19
18092,25,46,7,8,26,45
18093,4,127,13,14,44,88
18094,2,15,7,8,6,10
18095,11,63,10,11,4,69
18096,2,35,4,5,12,25
18097,8,0,0,1,0,8
18098,1,38,5,6,21,18
18099,12,63,12,13,12,64
18100,3,129,12,13,0,132
18101,3,17,3,4,3,17
18102,2,12,2,3,0,14
18103,3,62,9,10,6,59
18104,2,21,4,5,0,22
18105,14,86,12,13,25,76
18107,3,10,1,2,0,13
18108,11,139,12,13,0,150
18109,29,106,6,7,28,108
18110,10,175,13,14,18,167
18111,14,71,9,10,11,73
18112,13,36,4,5,0,49
18113,3,84,12,13,0,87
18114,16,56,14,15,25,47
18115,7,42,11,12,27,22
18116,16,12,2,3,11,17
18117,17,70,11,12,26,61
18118,18,79,5,6,49,49
18119,19,96,7,8,0,115
18120,2,49,8,9,24,27
18121,8,0,0,1,1,7
18122,4,22,3,4,0,26
18123,6,56,9,10,3,60
18124,9,10,2,3,0,20
18125,16,17,1,2,11,22
18126,11,19,2,3,8,21
18127,18,44,6,7,14,49
18128,3,41,4,5,1,42
18129,9,18,1,2,6,21
18131,5,8,1,2,0,13
18132,5,25,9,10,8,22
18133,29,0,0,1,0,29
18134,9,42,4,5,0,51
18135,11,0,0,1,0,11
18136,26,222,14,15,18,231
18137,29,104,9,10,32,101
18138,10,76,9,10,8,78
18139,10,125,9,10,0,135
18140,5,29,2,3,15,20
18141,25,55,9,10,15,65
18142,18,188,14,15,32,175
18143,5,178,12,13,10,173
18144,17,252,14,15,84,185
18145,8,23,2,3,0,31
18146,15,73,12,13,12,76
18147,2,0,0,1,1,1
18148,7,50,4,5,0,58
18149,13,17,2,3,0,30
18150,5,7,1,2,0,13
18151,12,39,3,4,1,50
18152,7,0,0,1,0,7
18153,5,42,5,6,11,36
18154,10,106,13,14,5,111
18155,15,0,0,1,0,15
18157,16,29,7,8,3,43
18158,26,149,8,9,0,175
18159,3,40,3,4,7,36
18160,2,53,5,6,23,32
18161,8,143,14,15,14,137
18162,4,60,3,4,1,63
18163,19,30,3,4,8,41
18164,3,0,0,1,0,3
18165,11,12,2,3,0,23
18166,3,204,13,14,0,206
18167,14,11,1,2,0,26
18168,27,144,10,11,59,112
18169,8,19,6,7,0,27
18170,6,39,4,5,0,45
18171,17,186,13,14,3,201
18172,3,44,6,7,36,11
18173,4,78,7,8,0,82
18174,13,185,10,11,90,108
18175,21,6,2,3,9,18
18176,5,17,1,2,5,18
18177,11,0,0,1,1,10
18178,13,66,6,7,10,69
18179,9,9,4,5,3,15
18180,8,0,0,1,0,8
18181,16,0,0,1,0,16
18182,9,13,2,3,10,11
18183,23,0,0,1,0,23
18184,15,42,3,4,0,57
18185,15,79,7,8,4,90
18186,8,16,6,7,6,18
18187,15,0,0,1,0,15
18188,13,134,17,18,38,109
18189,1,0,0,1,0,1
18190,10,30,6,7,8,32
18191,13,49,5,6,30,32
18192,3,141,10,11,0,144
18193,10,0,0,1,0,10
18194,14,23,3,4,3,33
18195,18,107,9,10,0,125
18196,10,0,0,1,0,10
18197,2,110,13,14,2,110
18198,8,27,5,6,3,33
18199,11,0,0,1,3,8
18200,8,22,3,4,0,30
18201,19,65,16,17,36,48
18202,8,72,7,8,0,80
18203,13,83,12,13,3,93
18204,7,76,6,7,0,83
18205,5,0,0,1,0,5
18206,3,26,1,2,1,28
18207,8,41,6,7,0,49
18208,12,292,14,15,32,272
18209,2,0,0,1,0,2
18210,9,23,5,6,0,32
18211,12,46,10,11,0,58
18212,3,43,4,5,0,46
18213,15,9,1,2,5,19
18214,3,0,0,1,1,2
18215,29,49,4,5,17,61
18216,12,15,3,4,5,22
18218,4,0,0,1,2,2
18219,7,81,7,8,5,84
18220,2,110,16,17,11,100
18221,18,20,1,2,0,38
18222,2,89,7,8,0,92
18223,3,85,4,5,21,67
18224,14,63,12,13,8,70
18225,13,0,0,1,1,12
18226,17,53,4,5,5,65
18227,8,8,2,3,0,17
18228,2,0,0,1,0,2
18229,15,163,16,17,4,174
18230,23,0,0,1,0,23
18231,4,0,0,1,0,4
18232,15,16,1,2,6,25
18233,3,61,6,7,13,51
18234,6,98,9,10,19,84
18235,10,34,7,8,2,42
18236,8,74,9,10,0,83
18237,10,35,3,4,0,45
18238,2,37,7,8,0,39
18239,11,0,0,1,1,10
18240,7,24,3,4,0,32
18242,19,27,3,4,0,45
18243,9,24,6,7,12,22
18244,5,53,8,9,0,58
18245,5,15,3,4,0,20
18246,2,0,0,1,0,2
18247,3,59,8,9,16,46
18248,9,0,0,1,1,8
18249,5,42,4,5,4,44
18250,3,4,1,2,2,6
18251,10,36,5,6,7,39
18252,18,0,0,1,2,16
18253,4,22,3,4,1,24
18254,10,219,19,20,0,229
18255,31,22,1,2,16,37
18256,1,22,5,6,19,4
18257,2,0,0,1,0,1
18258,9,23,2,3,0,33
18259,12,23,4,5,21,14
18260,14,57,7,8,0,71
18261,8,54,10,11,0,61
18262,11,31,4,5,13,30
18263,2,14,1,2,0,16
18264,9,12,2,3,4,17
18265,12,25,4,5,4,33
18266,6,56,7,8,0,61
18268,5,43,5,6,22,26
18269,23,104,6,7,31,96
18270,15,115,13,14,0,131
18271,9,22,5,6,4,27
18272,5,87,7,8,16,76
18273,7,38,6,7,12,33
18274,22,205,16,17,0,227
18275,9,29,5,6,15,23
18276,4,6,1,2,0,10
18277,10,24,9,10,0,34
18278,28,0,0,1,0,28
18279,23,25,1,2,7,40
18280,8,80,12,13,29,59
18281,7,32,4,5,3,36
18282,15,85,5,6,20,80
18283,15,0,0,1,2,13
18284,4,82,12,13,18,68
18285,2,14,1,2,0,17
18286,18,0,0,1,7,11
18287,7,73,6,7,3,77
18288,6,32,3,4,4,33
18289,3,239,20,21,0,242
18290,16,66,4,5,0,82
18291,8,15,2,3,12,11
18292,2,129,10,11,0,132
18293,7,79,7,8,8,78
18294,9,0,0,1,1,8
18295,6,32,9,10,4,34
18296,10,15,4,5,13,13
18297,15,114,12,13,44,86
18298,8,18,4,5,0,26
18299,3,28,3,4,12,20
18300,18,154,12,13,10,161
18301,4,29,3,4,1,32
18302,13,43,6,7,0,56
18303,17,26,6,7,2,40
18304,7,105,12,13,45,68
18305,48,82,12,13,12,118
18306,2,33,9,10,0,34
18307,3,228,14,15,34,198
18308,11,16,3,4,5,22
18309,5,29,6,7,2,32
18310,17,18,4,5,4,30
18311,4,95,10,11,13,86
18312,27,33,4,5,0,61
18313,10,8,1,2,0,18
18314,9,25,3,4,0,34
18315,10,13,2,3,0,22
18316,10,0,0,1,1,9
18317,4,123,11,12,56,71
18318,2,57,7,8,9,50
18319,17,77,4,5,14,80
18320,3,118,14,15,0,120
18321,4,140,19,20,0,144
18322,17,44,6,7,13,48
18323,4,38,9,10,7,36
18324,20,0,0,1,9,11
18325,19,63,4,5,2,81
18326,7,175,14,15,12,170
18327,3,115,14,15,7,111
18329,7,0,0,1,1,6
18330,11,114,11,12,0,125
18331,8,59,7,8,13,55
18332,17,0,0,1,4,13
18333,9,13,1,2,0,21
18334,3,0,0,1,1,2
18335,4,92,14,15,0,96
18336,8,28,12,13,9,27
18337,7,0,0,1,2,5
18338,11,19,2,3,0,30
18339,6,12,1,2,4,13
18340,19,28,8,9,0,47
18341,9,21,3,4,0,30
18342,6,323,14,15,4,326
18343,10,48,7,8,11,47
18344,10,26,4,5,2,34
18345,5,177,14,15,8,174
18346,16,3,1,2,9,10
18347,8,79,13,14,27,60
18348,6,72,6,7,0,78
18349,9,14,3,4,4,18
18350,17,151,12,13,19,149
18351,6,29,3,4,2,33
18353,26,0,0,1,0,26
18354,2,76,7,8,4,74
18355,4,27,4,5,9,22
18356,8,34,3,4,0,41
18357,10,14,3,4,0,23
18358,25,37,3,4,5,57
18359,4,0,0,1,1,3
18360,5,93,7,8,0,97
18361,16,9,1,2,2,23
18362,14,0,0,1,6,8
18363,2,31,4,5,14,19
18364,7,11,5,6,0,18
18365,9,17,2,3,0,26
18366,3,56,6,7,11,49
18367,14,96,12,13,24,87
18368,20,0,0,1,0,20
18369,18,134,14,15,0,152
18370,12,179,12,13,25,167
18371,11,10,2,3,1,20
18372,6,33,6,7,25,14
18373,10,53,7,8,1,62
18374,6,174,14,15,15,165
18375,7,0,0,1,1,6
18376,4,0,0,1,1,3
18377,7,31,5,6,9,28
18379,8,13,2,3,5,15
18380,10,117,9,10,8,119
18381,2,0,0,1,0,2
18382,3,0,0,1,0,3
18383,2,0,0,1,0,2
18384,13,94,10,11,14,93
18385,2,62,9,10,1,63
18386,4,0,0,1,0,4
18387,9,10,2,3,1,17
18388,23,0,0,1,0,23
18389,30,0,0,1,0,30
18390,9,165,14,15,0,173
18391,12,7,5,6,8,11
18392,30,41,5,6,0,70
18393,2,26,2,3,7,20
18394,14,91,7,8,0,105
18395,30,38,4,5,25,42
18396,2,3,1,2,1,4
18397,10,21,9,10,0,30
18398,11,53,6,7,23,40
18399,31,0,0,1,0,31
18400,12,73,6,7,0,85
18401,3,73,12,13,5,70
18402,11,20,3,4,4,27
18403,9,55,6,7,14,50
18404,5,30,2,3,0,35
18405,38,0,0,1,0,38
18406,10,0,0,1,0,10
18407,9,124,10,11,48,85
18408,10,26,1,2,0,36
18409,8,113,8,9,0,121
18410,4,52,7,8,0,55
18411,19,0,0,1,3,16
18412,16,94,6,7,6,104
18413,4,0,0,1,1,3
18414,8,0,0,1,0,8
18415,19,0,0,1,1,18
18416,10,76,10,11,10,77
18417,2,37,5,6,9,30
18418,3,0,0,1,0,3
18419,2,69,7,8,10,61
18420,16,26,4,5,12,30
18421,7,20,2,3,3,24
18422,19,0,0,1,3,16
18423,22,89,11,12,27,84
18424,11,0,0,1,1,10
18425,13,56,12,13,0,69
18426,4,45,6,7,0,49
18427,15,0,0,1,5,10
18428,15,59,7,8,0,74
18429,8,75,10,11,0,82
18430,14,0,0,1,0,14
18431,14,0,0,1,4,10
18432,9,0,0,1,0,9
18433,10,94,7,8,11,92
18434,18,14,1,2,8,24
18435,4,31,4,5,2,33
18436,7,9,1,2,0,16
18437,19,10,4,5,10,18
18438,12,16,2,3,0,28
18440,21,0,0,1,0,21
18441,12,41,5,6,0,53
18442,2,0,0,1,0,2
18443,3,141,9,10,22,121
18444,10,25,3,4,9,26
18445,3,21,3,4,7,17
18446,4,150,8,9,4,150
18447,18,0,0,1,0,18
18448,17,9,1,2,7,19
18449,26,8,1,2,3,31
18450,6,0,0,1,0,5
18451,15,0,0,1,0,15
18452,8,44,5,6,0,53
18453,28,116,10,11,35,110
18454,15,51,4,5,23,42
18455,11,0,0,1,0,11
18456,10,47,5,6,0,56
18457,18,83,9,10,19,81
18458,5,51,7,8,7,49
18459,12,296,12,13,66,243
18460,9,36,4,5,14,32
18461,18,73,9,10,3,88
18462,6,104,7,8,0,110
18464,2,31,3,4,6,27
18465,20,132,14,15,46,106
18466,48,44,4,5,0,93
18467,9,94,11,12,41,62
18468,16,168,9,10,2,182
18469,25,0,0,1,2,23
18470,14,98,11,12,31,80
18471,12,132,12,13,0,145
18472,11,120,12,13,38,93
18473,10,0,0,1,2,9
18474,17,211,13,14,10,218
18475,2,13,2,3,0,15
18476,28,29,3,4,3,54
18477,20,124,10,11,70,73
18478,3,74,13,14,0,77
18479,18,52,4,5,9,62
18480,15,25,3,4,3,36
18481,3,0,0,1,1,2
18482,13,16,3,4,0,29
18483,19,130,9,10,0,149
18484,3,72,6,7,14,62
18485,2,0,0,1,0,2
18486,7,85,7,8,21,70
18487,18,27,13,14,13,32
18488,10,0,0,1,2,9
